Customer ID;Count;Quarter;Referred a Friend;Number of Referrals;Tenure in Months;Offer;Phone Service;Avg Monthly Long Distance Charges;Multiple Lines;Internet Service;Internet Type;Avg Monthly GB Download;Online Security;Online Backup;Device Protection Plan;Premium Tech Support;Streaming TV;Streaming Movies;Streaming Music;Unlimited Data;Contract;Paperless Billing;Payment Method;Monthly Charge;Total Charges;Total Refunds;Total Extra Data Charges;Total Long Distance Charges;Total Revenue
6765-MBQNU;1;Q3;Yes;7;26;None;Yes;£33,47;Yes;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;£26,00;£684,05;£0,00;£0,00;£870,22;£1.554,27
2209-XADXF;1;Q3;No;0;1;Offer E;No;£0,00;No;Yes;DSL;15;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£25,25;£25,25;£0,00;£10,00;£0,00;£35,25
4568-TTZRT;1;Q3;No;0;9;Offer E;Yes;£13,72;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£20,40;£181,80;£0,00;£0,00;£123,48;£305,28
8896-BQTTI;1;Q3;No;0;1;Offer E;Yes;£3,39;Yes;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;£25,00;£25,00;£0,00;£0,00;£3,39;£28,39
5696-EXCYS;1;Q3;No;0;17;Offer D;Yes;£39,34;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£19,45;£369,05;£0,00;£0,00;£668,78;£1.037,83
0960-HUWBM;1;Q3;No;0;65;Offer B;Yes;£39,52;Yes;Yes;Fiber Optic;57;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£104,10;£6.700,05;£0,00;£0,00;£2.568,80;£9.268,85
1784-BXEFA;1;Q3;No;0;10;None;Yes;£4,76;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Mailed Check;£20,55;£187,35;£0,00;£0,00;£47,60;£234,95
5762-TJXGK;1;Q3;No;0;52;Offer B;No;£0,00;No;Yes;DSL;19;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£58,75;£3.038,55;£0,00;£0,00;£0,00;£3.038,55
4504-YOULA;1;Q3;No;0;35;Offer C;Yes;£39,11;Yes;Yes;DSL;23;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;£59,45;£2.136,90;£0,00;£0,00;£1.368,85;£3.505,75
5751-USDBL;1;Q3;Yes;1;46;None;Yes;£45,95;No;Yes;Cable;10;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Mailed Check;£81,00;£3.846,35;£0,00;£0,00;£2.113,70;£5.960,05
7271-AJDTL;1;Q3;Yes;1;55;None;Yes;£34,61;Yes;Yes;Fiber Optic;16;No;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Credit Card;£94,45;£5.073,10;£0,00;£0,00;£1.903,55;£6.976,65
4429-WYGFR;1;Q3;No;0;26;Offer C;Yes;£44,11;No;Yes;DSL;8;No;No;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£49,15;£1.237,30;£0,00;£0,00;£1.146,86;£2.384,16
2817-LVCPP;1;Q3;No;0;50;None;Yes;£12,62;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£19,40;£1.023,95;£0,00;£0,00;£631,00;£1.654,95
5056-FIMPT;1;Q3;No;0;43;None;Yes;£10,19;No;Yes;Fiber Optic;10;Yes;Yes;No;Yes;Yes;Yes;Yes;No;One Year;Yes;Credit Card;£106,00;£4.532,30;£0,00;£130,00;£438,17;£5.100,47
0396-YCHWO;1;Q3;Yes;4;36;Offer C;Yes;£40,58;Yes;Yes;Fiber Optic;12;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£95,40;£3.474,20;£0,00;£0,00;£1.460,88;£4.935,08
3181-VTHOE;1;Q3;Yes;10;70;None;No;£0,00;No;Yes;DSL;41;No;Yes;Yes;Yes;No;Yes;Yes;No;One Year;Yes;Bank Withdrawal;£51,05;£3.635,15;£0,00;£120,00;£0,00;£3.755,15
7168-HDQHG;1;Q3;Yes;3;36;Offer C;Yes;£20,57;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£19,20;£702,90;£0,00;£0,00;£740,52;£1.443,42
5924-IFQTT;1;Q3;Yes;4;13;None;Yes;£13,77;Yes;Yes;DSL;23;No;Yes;Yes;Yes;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£72,80;£930,05;£0,00;£0,00;£179,01;£1.109,06
2452-SNHFZ;1;Q3;No;0;47;None;Yes;£48,03;No;Yes;Fiber Optic;69;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;£75,45;£3.545,10;£0,00;£0,00;£2.257,41;£5.802,51
1834-WULEG;1;Q3;Yes;5;24;Offer C;Yes;£40,81;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Mailed Check;£20,25;£439,75;£0,00;£0,00;£979,44;£1.419,19
9097-ZUBYC;1;Q3;Yes;4;14;Offer D;Yes;£21,34;No;Yes;DSL;24;No;No;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£48,80;£664,40;£0,00;£0,00;£298,76;£963,16
4578-PHJYZ;1;Q3;Yes;9;52;None;Yes;£5,51;No;Yes;Cable;19;No;Yes;Yes;Yes;Yes;No;No;Yes;One Year;Yes;Bank Withdrawal;£68,75;£3.482,85;£16,86;£0,00;£286,52;£3.752,51
7272-QDCKA;1;Q3;No;0;28;Offer C;Yes;£12,36;Yes;Yes;Fiber Optic;13;No;Yes;No;No;Yes;Yes;Yes;Yes;One Year;No;Bank Withdrawal;£100,20;£2.688,45;£42,64;£0,00;£346,08;£2.991,89
5044-XDPYX;1;Q3;Yes;7;51;None;Yes;£20,47;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;£25,50;£1.281,25;£0,00;£0,00;£1.043,97;£2.325,22
3457-PQBYH;1;Q3;Yes;6;58;None;Yes;£17,21;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,30;£1.160,75;£25,57;£0,00;£998,18;£2.133,36
0570-BFQHT;1;Q3;No;0;9;None;Yes;£32,57;No;Yes;Fiber Optic;13;No;Yes;Yes;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£80,55;£653,90;£2,28;£0,00;£293,13;£944,75
4717-GHADL;1;Q3;No;0;50;Offer B;Yes;£48,45;Yes;Yes;DSL;14;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Mailed Check;£79,60;£4.024,20;£0,00;£0,00;£2.422,50;£6.446,70
5879-HMFFH;1;Q3;Yes;1;72;None;Yes;£38,28;Yes;Yes;DSL;24;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;£88,05;£6.520,80;£29,11;£0,00;£2.756,16;£9.247,85
6772-WFQRD;1;Q3;No;0;40;Offer B;Yes;£26,41;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£20,40;£854,90;£32,55;£0,00;£1.056,40;£1.878,75
8550-XSXUQ;1;Q3;Yes;7;48;Offer B;Yes;£38,82;Yes;Yes;Cable;8;No;Yes;Yes;No;No;Yes;Yes;Yes;One Year;Yes;Credit Card;£70,55;£3.420,50;£0,00;£0,00;£1.863,36;£5.283,86
9055-MOJJJ;1;Q3;Yes;5;64;Offer B;Yes;£26,70;No;Yes;Cable;17;Yes;No;No;Yes;Yes;No;No;No;One Year;No;Mailed Check;£65,80;£4.068,00;£27,79;£20,00;£1.708,80;£5.769,01
3594-IVHJZ;1;Q3;No;0;2;None;Yes;£47,19;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Mailed Check;£20,45;£42,45;£0,00;£0,00;£94,38;£136,83
3896-ZVNET;1;Q3;Yes;7;24;None;Yes;£20,74;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;£24,70;£571,75;£0,00;£0,00;£497,76;£1.069,51
7669-LCRSD;1;Q3;Yes;5;12;Offer D;Yes;£17,27;No;Yes;Cable;29;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Mailed Check;£56,30;£628,65;£0,00;£0,00;£207,24;£835,89
8043-PNYSD;1;Q3;Yes;4;63;Offer B;Yes;£10,67;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;£19,55;£1.245,60;£0,00;£0,00;£672,21;£1.917,81
3665-JATSN;1;Q3;No;0;19;None;No;£0,00;No;Yes;DSL;59;No;Yes;No;No;No;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;£39,70;£710,05;£0,00;£110,00;£0,00;£820,05
2378-YIZKA;1;Q3;Yes;7;68;None;Yes;£6,28;No;Yes;DSL;16;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Credit Card;£85,00;£5.607,75;£0,00;£130,00;£427,04;£6.164,79
6818-DJXAA;1;Q3;No;0;10;None;Yes;£42,93;No;Yes;Fiber Optic;52;No;No;Yes;Yes;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£91,10;£964,35;£0,00;£0,00;£429,30;£1.393,65
0464-WJTKO;1;Q3;Yes;10;72;None;Yes;£14,17;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£20,10;£1.460,85;£0,00;£0,00;£1.020,24;£2.481,09
6778-EICRF;1;Q3;Yes;9;24;None;Yes;£8,67;Yes;Yes;Cable;10;Yes;No;No;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;£74,80;£1.821,20;£0,00;£0,00;£208,08;£2.029,28
2874-YXVVA;1;Q3;No;0;34;None;Yes;£2,82;No;Yes;Fiber Optic;2;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£105,10;£3.634,80;£0,00;£0,00;£95,88;£3.730,68
1245-HARPS;1;Q3;No;0;14;None;Yes;£14,61;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,40;£292,40;£0,00;£0,00;£204,54;£496,94
9626-VFRGG;1;Q3;No;0;41;None;Yes;£18,72;Yes;Yes;Fiber Optic;10;No;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£88,50;£3.645,05;£0,00;£0,00;£767,52;£4.412,57
9143-CANJF;1;Q3;Yes;7;24;None;Yes;£27,37;No;Yes;DSL;85;Yes;No;No;Yes;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£55,15;£1.319,85;£0,00;£0,00;£656,88;£1.976,73
7284-BUYEC;1;Q3;No;0;5;Offer E;No;£0,00;No;Yes;Cable;26;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;£50,95;£229,40;£0,00;£0,00;£0,00;£229,40
4282-MSACW;1;Q3;No;0;68;None;Yes;£32,67;Yes;Yes;Fiber Optic;3;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;£117,20;£8.035,95;£0,00;£0,00;£2.221,56;£10.257,51
0253-ZTEOB;1;Q3;Yes;5;48;None;Yes;£8,94;Yes;Yes;DSL;27;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;£79,65;£3.870,30;£0,00;£0,00;£429,12;£4.299,42
9122-UMROB;1;Q3;No;0;1;None;Yes;£10,84;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£20,30;£20,30;£0,00;£0,00;£10,84;£31,14
3913-RDSJZ;1;Q3;Yes;9;64;None;Yes;£49,39;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£25,55;£1.714,95;£0,00;£0,00;£3.160,96;£4.875,91
9817-APLHW;1;Q3;No;0;12;Offer D;Yes;£2,29;Yes;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;£25,00;£316,20;£0,00;£0,00;£27,48;£343,68
0840-DFEZH;1;Q3;No;0;7;None;Yes;£25,17;Yes;Yes;Fiber Optic;17;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£75,35;£564,65;£0,00;£0,00;£176,19;£740,84
0384-LPITE;1;Q3;No;0;40;None;No;£0,00;No;Yes;Cable;19;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;£62,05;£2.511,55;£0,00;£0,00;£0,00;£2.511,55
1335-HQMKX;1;Q3;Yes;6;72;Offer A;Yes;£46,10;Yes;Yes;Fiber Optic;23;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£101,35;£7.323,15;£0,00;£0,00;£3.319,20;£10.642,35
3474-BAFSJ;1;Q3;Yes;2;57;None;No;£0,00;No;Yes;DSL;69;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Bank Withdrawal;£57,50;£3.265,95;£0,00;£150,00;£0,00;£3.415,95
5307-UVGNB;1;Q3;Yes;5;53;None;No;£0,00;No;Yes;Cable;25;Yes;Yes;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£48,70;£2.495,20;£0,00;£0,00;£0,00;£2.495,20
9629-NHXFW;1;Q3;Yes;6;1;None;Yes;£48,79;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;£19,40;£19,40;£0,00;£0,00;£48,79;£68,19
9617-INGJY;1;Q3;No;0;1;None;Yes;£36,12;No;Yes;Fiber Optic;14;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;£70,60;£70,60;£0,00;£0,00;£36,12;£106,72
0621-TSSMU;1;Q3;No;0;56;None;Yes;£48,87;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;£19,95;£1.126,75;£0,00;£0,00;£2.736,72;£3.863,47
4683-WYDOU;1;Q3;Yes;8;62;None;Yes;£34,62;Yes;Yes;Fiber Optic;28;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£107,60;£6.912,70;£0,00;£0,00;£2.146,44;£9.059,14
5578-NKCXI;1;Q3;Yes;9;58;None;Yes;£39,05;No;Yes;Fiber Optic;76;Yes;Yes;No;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;£99,25;£5.846,65;£0,00;£0,00;£2.264,90;£8.111,55
1642-HMARX;1;Q3;Yes;10;68;Offer A;Yes;£15,65;Yes;Yes;DSL;5;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£91,70;£6.424,70;£0,00;£0,00;£1.064,20;£7.488,90
3096-WPXBT;1;Q3;Yes;5;61;Offer B;Yes;£18,26;Yes;Yes;Fiber Optic;19;Yes;Yes;Yes;No;No;Yes;Yes;No;One Year;Yes;Credit Card;£100,70;£6.018,65;£0,00;£90,00;£1.113,86;£7.222,51
8434-PNQZX;1;Q3;No;0;42;Offer B;Yes;£20,27;Yes;Yes;DSL;15;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;£78,45;£3.373,40;£0,00;£0,00;£851,34;£4.224,74
5950-AAAGJ;1;Q3;No;0;18;Offer D;Yes;£2,26;Yes;Yes;Fiber Optic;73;No;No;No;No;Yes;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£84,30;£1.537,90;£0,00;£0,00;£40,68;£1.578,58
4299-OPXEJ;1;Q3;No;0;56;Offer B;Yes;£13,89;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;£19,55;£1.080,55;£0,00;£0,00;£777,84;£1.858,39
9618-LFJRU;1;Q3;No;0;4;None;Yes;£3,05;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£20,45;£82,85;£0,00;£0,00;£12,20;£95,05
6693-DJWTY;1;Q3;No;0;35;None;Yes;£12,56;No;Yes;DSL;56;Yes;Yes;No;No;No;No;No;Yes;One Year;No;Credit Card;£55,60;£2.016,45;£0,00;£0,00;£439,60;£2.456,05
4176-FXYBO;1;Q3;Yes;9;54;Offer B;Yes;£49,90;Yes;Yes;Fiber Optic;29;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;£109,55;£6.118,95;£0,00;£0,00;£2.694,60;£8.813,55
1063-DHQJF;1;Q3;Yes;2;69;Offer A;Yes;£20,32;No;Yes;Fiber Optic;56;No;Yes;No;Yes;Yes;No;No;Yes;Two Year;Yes;Mailed Check;£92,15;£6.480,90;£0,00;£0,00;£1.402,08;£7.882,98
6719-FGEDO;1;Q3;Yes;1;72;Offer A;Yes;£38,79;Yes;Yes;Fiber Optic;42;Yes;Yes;Yes;Yes;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;£97,00;£7.104,20;£0,00;£0,00;£2.792,88;£9.897,08
1837-YQUCE;1;Q3;No;0;70;Offer A;No;£0,00;No;Yes;DSL;13;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£58,35;£4.214,25;£0,00;£0,00;£0,00;£4.214,25
9391-LMANN;1;Q3;No;0;53;Offer B;Yes;£33,74;No;Yes;Fiber Optic;56;Yes;Yes;Yes;No;No;Yes;Yes;Yes;One Year;No;Bank Withdrawal;£95,95;£5.036,90;£0,00;£0,00;£1.788,22;£6.825,12
8174-TBVCF;1;Q3;Yes;7;70;Offer A;Yes;£26,47;Yes;Yes;DSL;59;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;£94,80;£6.859,05;£0,00;£0,00;£1.852,90;£8.711,95
0468-YRPXN;1;Q3;No;0;29;Offer C;Yes;£48,20;No;Yes;Fiber Optic;19;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;£98,80;£2.807,10;£0,00;£0,00;£1.397,80;£4.204,90
0326-VDYXE;1;Q3;Yes;9;70;Offer A;Yes;£16,66;Yes;Yes;Fiber Optic;26;No;No;Yes;No;Yes;Yes;Yes;No;One Year;Yes;Bank Withdrawal;£97,65;£6.982,50;£0,00;£80,00;£1.166,20;£8.228,70
8566-YPRGL;1;Q3;No;0;1;Offer E;Yes;£33,02;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;£19,50;£19,50;£0,00;£0,00;£33,02;£52,52
6609-MXJHJ;1;Q3;Yes;6;30;Offer C;Yes;£47,21;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£25,10;£789,55;£15,41;£0,00;£1.416,30;£2.190,44
8400-WZICQ;1;Q3;Yes;9;55;Offer B;Yes;£36,41;No;Yes;DSL;14;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£55,70;£3.131,80;£34,16;£0,00;£2.002,55;£5.100,19
0410-IPFTY;1;Q3;Yes;1;31;Offer C;Yes;£12,03;No;Yes;Fiber Optic;9;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£83,85;£2.674,15;£11,37;£0,00;£372,93;£3.035,71
6483-OATDN;1;Q3;Yes;7;8;None;Yes;£10,36;No;Yes;DSL;20;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;£51,30;£411,60;£15,02;£0,00;£82,88;£479,46
7801-KICAO;1;Q3;No;0;18;Offer D;Yes;£11,36;Yes;Yes;Fiber Optic;13;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£74,15;£1.345,75;£0,00;£0,00;£204,48;£1.550,23
7673-LPRNY;1;Q3;No;0;23;None;Yes;£48,88;Yes;Yes;DSL;12;Yes;No;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;£78,55;£1.843,05;£19,63;£0,00;£1.124,24;£2.947,66
7339-POGZN;1;Q3;No;0;4;None;Yes;£16,25;Yes;Yes;DSL;51;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£50,70;£214,55;£39,92;£0,00;£65,00;£239,63
4465-VDKIQ;1;Q3;No;0;18;None;Yes;£19,93;No;Yes;Fiber Optic;26;No;Yes;Yes;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£77,80;£1.358,60;£29,76;£0,00;£358,74;£1.687,58
0003-MKNFE;1;Q3;No;0;9;None;Yes;£10,69;Yes;Yes;Cable;10;No;No;No;No;No;Yes;Yes;No;Month-to-Month;No;Credit Card;£59,90;£542,40;£38,33;£10,00;£96,21;£610,28
5201-FRKKS;1;Q3;No;0;25;Offer C;Yes;£17,30;No;Yes;Fiber Optic;26;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£74,30;£1.952,25;£40,54;£0,00;£432,50;£2.344,21
8295-KMENE;1;Q3;No;0;59;None;Yes;£13,27;Yes;Yes;DSL;15;Yes;No;Yes;Yes;Yes;No;No;Yes;Two Year;Yes;Credit Card;£76,45;£4.519,50;£30,22;£0,00;£782,93;£5.272,21
2368-GAKKQ;1;Q3;No;0;70;Offer A;Yes;£17,32;Yes;Yes;Fiber Optic;30;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;£113,65;£7.939,25;£0,00;£0,00;£1.212,40;£9.151,65
3199-XGZCY;1;Q3;No;0;8;None;Yes;£18,82;Yes;Yes;Fiber Optic;3;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£75,25;£576,70;£0,00;£0,00;£150,56;£727,26
6993-YCOBK;1;Q3;Yes;1;60;None;Yes;£40,36;Yes;Yes;Fiber Optic;76;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Bank Withdrawal;£110,60;£6.586,85;£36,38;£80,00;£2.421,60;£9.052,07
8393-JMVMB;1;Q3;No;0;1;Offer E;Yes;£29,15;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£19,45;£19,45;£0,00;£0,00;£29,15;£48,60
1530-ZTDOZ;1;Q3;Yes;6;49;None;No;£0,00;No;Yes;Cable;11;Yes;No;No;No;Yes;No;No;Yes;Month-to-Month;No;Bank Withdrawal;£40,65;£2.070,75;£0,00;£0,00;£0,00;£2.070,75
1301-LOPVR;1;Q3;Yes;6;29;None;No;£0,00;No;Yes;DSL;57;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;One Year;Yes;Credit Card;£55,35;£1.636,95;£0,00;£0,00;£0,00;£1.636,95
6134-KWTBV;1;Q3;No;0;62;None;Yes;£48,93;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£23,40;£1.429,65;£0,00;£0,00;£3.033,66;£4.463,31
1077-HUUJM;1;Q3;No;0;7;Offer E;Yes;£28,50;No;Yes;Fiber Optic;13;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£71,05;£472,65;£0,00;£10,00;£199,50;£682,15
6696-YDAYZ;1;Q3;Yes;3;16;Offer D;Yes;£27,24;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;£20,50;£290,55;£0,00;£0,00;£435,84;£726,39
9447-YPTBX;1;Q3;Yes;1;50;None;Yes;£28,10;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;£19,85;£943,10;£0,00;£0,00;£1.405,00;£2.348,10
3038-PQIUY;1;Q3;No;0;38;None;Yes;£20,14;Yes;Yes;DSL;13;Yes;Yes;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£66,15;£2.522,40;£0,00;£0,00;£765,32;£3.287,72
8148-BPLZQ;1;Q3;No;0;34;None;Yes;£4,89;No;Yes;Cable;27;No;Yes;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£49,80;£1.734,20;£0,00;£70,00;£166,26;£1.970,46
0491-KAPQG;1;Q3;No;0;21;Offer D;Yes;£28,54;Yes;Yes;Fiber Optic;42;No;No;No;No;No;No;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;£73,70;£1.558,70;£0,00;£0,00;£599,34;£2.158,04
5186-EJEGL;1;Q3;No;0;9;None;Yes;£34,43;No;Yes;DSL;51;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Month-to-Month;Yes;Credit Card;£69,50;£653,25;£0,00;£0,00;£309,87;£963,12
7527-QNRUS;1;Q3;Yes;8;17;Offer D;Yes;£45,24;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£25,15;£412,60;£0,00;£0,00;£769,08;£1.181,68
5296-PSYVW;1;Q3;Yes;8;72;None;Yes;£8,98;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;£24,55;£1.750,70;£0,00;£0,00;£646,56;£2.397,26
6319-QSUSR;1;Q3;No;0;11;Offer D;Yes;£44,88;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;£19,70;£216,20;£0,00;£0,00;£493,68;£709,88
1545-JFUML;1;Q3;Yes;5;71;None;Yes;£44,06;Yes;Yes;Fiber Optic;6;Yes;Yes;Yes;No;Yes;No;No;No;Two Year;Yes;Bank Withdrawal;£99,00;£6.994,60;£0,00;£40,00;£3.128,26;£10.162,86
6473-ULUHT;1;Q3;Yes;5;16;Offer D;Yes;£9,16;Yes;Yes;DSL;59;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;£84,90;£1.398,25;£0,00;£0,00;£146,56;£1.544,81
7159-FVYPK;1;Q3;Yes;3;3;None;Yes;£24,28;Yes;Yes;DSL;73;No;Yes;Yes;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£69,15;£235,00;£0,00;£0,00;£72,84;£307,84
1137-DGOWI;1;Q3;Yes;7;30;None;Yes;£17,33;No;Yes;DSL;13;No;Yes;Yes;Yes;No;Yes;Yes;Yes;One Year;No;Bank Withdrawal;£70,25;£2.198,90;£0,00;£0,00;£519,90;£2.718,80
7306-YDSOI;1;Q3;Yes;4;69;Offer A;Yes;£49,40;No;Yes;DSL;12;Yes;Yes;Yes;No;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;£59,75;£4.069,90;£0,00;£0,00;£3.408,60;£7.478,50
3635-QQRQD;1;Q3;No;0;62;None;Yes;£33,68;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;£20,05;£1.201,65;£0,00;£0,00;£2.088,16;£3.289,81
2897-DOVND;1;Q3;No;0;2;None;Yes;£11,19;No;Yes;Fiber Optic;14;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;£69,80;£146,65;£0,00;£10,00;£22,38;£179,03
0191-EQUUH;1;Q3;No;0;25;Offer C;No;£0,00;No;Yes;Cable;75;Yes;No;No;Yes;No;No;No;Yes;Two Year;No;Bank Withdrawal;£35,05;£844,45;£0,00;£0,00;£0,00;£844,45
4950-BDEUX;1;Q3;No;0;35;Offer C;No;£0,00;No;Yes;DSL;26;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;£49,20;£1.701,65;£0,00;£0,00;£0,00;£1.701,65
9822-WMWVG;1;Q3;No;0;41;None;Yes;£36,70;Yes;Yes;Fiber Optic;59;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;£106,50;£4.282,40;£0,00;£0,00;£1.504,70;£5.787,10
